id;long_name;description;oktmo;okato;long_name_eng;type;region;latitude;longitude
175948;Хасавюрт;Республика Дагестан;82735000;82435000;Khasavyurt city;municipality;82;43.25047;46.58513
186500;Зеленодольск;Республика Татарстан (Татарстан);92628101;92420000000;Zelenodolsk city;municipality;92;;
7423;Правый;;4631407116;4231807006;;д;;;
261;Дмитриевка;;1605436106;1205836002;;с;;;
68179;Кирсинское городское поселение Верхнекамского района Кировской области;Кировская область;33607101;33207501000;Municipal formation Kirsinskoe urban settlement of Verkhnekamsky district of Kirov region;municipality;33;;
68548;Зуевское городское поселение Зуевского района Кировской области;Кировская область;33614101;33214501000;Municipal formation Zuevskoe urban settlement of Zuevsky district of the Kirov region;municipality;33;;
69665;Малмыжское городское поселение Малмыжского района Кировской области;Кировская область;33623101;33223501000;Municipal formation Malmyzhskoe urban settlement of Malmyzhsky district of Kirov region;municipality;33;;
69808;Мурашинское городское поселение Мурашинского района Кировской области;Кировская область;33624101;33224501000;Municipal formation Murashinskoe urban settlement of Murashinsky district of the Kirov region;municipality;33;;
71045;Советское городское поселение Советского района Кировской области;Кировская область;33636101;33236501000;Municipal Formation Sovetskoye Urban Settlement Sovetsky District, Kirov Region;municipality;33;;
71555;Орловское городское поселение Орловского района Кировской области;Кировская область;33645101;33245501000;Municipal formation Orlovskoye urban settlement of Oryol district of Kirov region;municipality;33;;
72042;Яранское городское поселение Яранского района Кировской области;Кировская область;33650101;33250501000;Municipal formation Yaranskoye urban settlement of the Yaransky district of the Kirov region;municipality;33;;
135143;город Красный Кут Краснокутского муниципального района Саратовской области;Саратовская область;63623101;63223501000;Municipal Formation Krasny Kut City, Krasnokutsk Municipal District, Saratov Region;municipality;63;50.95983;46.9712
135316;город Маркс Марксовского муниципального района Саратовской области;Саратовская область;63626101;63422000000;Municipal Formation Marks City Marksovsky Municipal District of Saratov Region;municipality;63;51.71333;46.74003
135676;город Петровск Петровского муниципального района Саратовской области;Саратовская область;63635101;63428000000;Municipal formation the city of Petrovsk, Petrovsky municipal district of the Saratov region;municipality;63;52.30942;45.38519
135978;город Ртищево Ртищевского муниципального района Саратовской области;Саратовская область;63641101;63440000000;Municipal formation the city of Rtischevo Rtischevsky municipal district of the Saratov region;municipality;63;52.26163;43.78422
136472;город Хвалынск Хвалынского муниципального района;Саратовская область;63649101;63445000000;Municipal formation city of Khvalynsk Khvalynsky municipal district;municipality;63;;
196573;'Город Нюрба'"" Нюрбинского района Республики Саха (Якутия)"";Республика Саха (Якутия);98626101;98409000000;Municipal Formation 'City of Nyurba'"" of the Nyurba District of the Republic of Sakha (Yakutia)"";municipality;98;63.2829;118.3242
196684;Поселок Нижний Бестях муниципального района 'Мегино-Кангаласский улус'"" Республики Саха (Якутия)"";Республика Саха (Якутия);98629155;98229555000;Municipal formation Settlement Nizhny Bestyakh of the municipal district 'Megino-Kangalassky ulus'"" of the Republic of Sakha (Yakutia)"";municipality;98;;
196785;Город Мирный Мирнинского района Республики Саха (Якутия).;Республика Саха (Якутия);98631101;98404000000;Municipal formation City of Mirny Mirninsky district of the Republic of Sakha (Yakutia).;municipality;98;62.53623;113.9668
196512;Населенные пункты, входящие в состав сельского поселения Эвенкийское муниципальное образование Кыстатыам Жиганского национального эвенкийского муниципального района;;98622417000;;;municipality;;;
33205;Богдановка;Вологодская область;19634456116;19234844002;;д;;59.676945;45.000557
33206;Большое Оксилово;Вологодская область;19634456121;19234812002;;д;;59.79028;45.2025
33207;Большой Двор;Вологодская область;19634456126;19234808002;;д;;59.648888;45.52861
33208;Бураково;Вологодская область;19634456131;19234844003;;д;;59.67472;45.328335
33209;Вахнево;Вологодская область;19634456136;19234812001;;д;;59.78389;45.179443
33210;Виноградово;Вологодская область;19634456141;19234844005;;д;;59.638054;45.113335
33211;Владимирово;Вологодская область;19634456146;19234836002;;д;;59.771946;44.983334
33213;Вырыпаево;Вологодская область;19634456156;19234868002;;д;;59.68;45.359444
33214;Горка-Кокуй;Вологодская область;19634456161;19234844006;;д;;59.68833;45.2425
33215;Гужово;Вологодская область;19634456166;19234868004;;д;;59.716946;45.400276
33216;Елховка;Вологодская область;19634456171;19234844007;;д;;59.682777;45.02889
